num_aa	simulated_w	derived_w
4	1.25	0.06892358324
5	1.25	0.0617672430026
6	1.25	0.0623744074732
7	1.25	0.0530706161448
8	1.25	0.0854528330016
9	1.25	0.0844123012463
10	1.25	0.0734477721602
4	1.40789473684	0.0704425607974
5	1.40789473684	0.06717029481
6	1.40789473684	0.064589677691
7	1.40789473684	0.0495233080869
8	1.40789473684	0.0778204405338
9	1.40789473684	0.0887517614431
10	1.40789473684	0.0740191264409
4	1.56578947368	0.0698657387433
5	1.56578947368	0.0682938725341
6	1.56578947368	0.0634448672343
7	1.56578947368	0.051065547125
8	1.56578947368	0.0927600414541
9	1.56578947368	0.0851519883021
10	1.56578947368	0.0745191463609
4	1.72368421053	0.0688112421519
5	1.72368421053	0.0686482310874
6	1.72368421053	0.0666823622177
7	1.72368421053	0.0510809622755
8	1.72368421053	0.0922419619149
9	1.72368421053	0.087317169555
10	1.72368421053	0.0745688758871
4	1.88157894737	0.0700669192086
5	1.88157894737	0.0695259147239
6	1.88157894737	0.0638963964774
7	1.88157894737	0.0510640583197
8	1.88157894737	0.0887651917052
9	1.88157894737	0.0923049690634
10	1.88157894737	0.0773656093579
4	2.03947368421	0.0707472791081
5	2.03947368421	0.0662178347513
6	2.03947368421	0.0650529584596
7	2.03947368421	0.0549026249056
8	2.03947368421	0.0829127774926
9	2.03947368421	0.0915979913825
10	2.03947368421	0.0717687418051
4	2.19736842105	0.0719820137059
5	2.19736842105	0.0706431490936
6	2.19736842105	0.0644691590502
7	2.19736842105	0.0545247661746
8	2.19736842105	0.089194584941
9	2.19736842105	0.0914638471212
10	2.19736842105	0.0800145439823
4	2.35526315789	0.069036090146
5	2.35526315789	0.0702561309069
6	2.35526315789	0.0627793002827
7	2.35526315789	0.0560473831286
8	2.35526315789	0.0812035454112
9	2.35526315789	0.0910062236273
10	2.35526315789	0.0734214673826
4	2.51315789474	0.07027406641
5	2.51315789474	0.0708522089336
6	2.51315789474	0.0635090396864
7	2.51315789474	0.0541077839514
8	2.51315789474	0.0873431336039
9	2.51315789474	0.0913030009368
10	2.51315789474	0.076241516531
4	2.67105263158	0.073511891884
5	2.67105263158	0.0693242896266
6	2.67105263158	0.0641824452597
7	2.67105263158	0.0534635158214
8	2.67105263158	0.0854732084456
9	2.67105263158	0.0937598089981
10	2.67105263158	0.0747051486277
4	2.82894736842	0.0732173206578
5	2.82894736842	0.0727316988474
6	2.82894736842	0.0646442829666
7	2.82894736842	0.0566818072746
8	2.82894736842	0.0855627513512
9	2.82894736842	0.0948930503732
10	2.82894736842	0.0773070368148
4	2.98684210526	0.0713676968969
5	2.98684210526	0.0699340223354
6	2.98684210526	0.0637285375838
7	2.98684210526	0.0541252029556
8	2.98684210526	0.0914316542031
9	2.98684210526	0.0949811761212
10	2.98684210526	0.0758325875937
4	3.14473684211	0.0741400025258
5	3.14473684211	0.0718435077994
6	3.14473684211	0.0662670016819
7	3.14473684211	0.0536611603082
8	3.14473684211	0.0897194166826
9	3.14473684211	0.0970211582663
10	3.14473684211	0.0753862838082
4	3.30263157895	0.0711492468229
5	3.30263157895	0.0722585305757
6	3.30263157895	0.0668223432591
7	3.30263157895	0.0551610478658
8	3.30263157895	0.0911257079214
9	3.30263157895	0.0922594574383
10	3.30263157895	0.0754832972603
4	3.46052631579	0.0721095045249
5	3.46052631579	0.0706878922197
6	3.46052631579	0.0644430382195
7	3.46052631579	0.0533672233495
8	3.46052631579	0.0835296589529
9	3.46052631579	0.0965643097107
10	3.46052631579	0.0766882671274
4	3.61842105263	0.0690713735908
5	3.61842105263	0.0725511313293
6	3.61842105263	0.0639611354958
7	3.61842105263	0.0573294661999
8	3.61842105263	0.0839972610132
9	3.61842105263	0.0975344120549
10	3.61842105263	0.0750934738409
4	3.77631578947	0.0728983081998
5	3.77631578947	0.0715383248192
6	3.77631578947	0.0609418919683
7	3.77631578947	0.0564701715736
8	3.77631578947	0.0886403252848
9	3.77631578947	0.095131129267
10	3.77631578947	0.0759619200588
4	3.93421052632	0.0712495837026
5	3.93421052632	0.0739351728048
6	3.93421052632	0.0646474049131
7	3.93421052632	0.0566728452075
8	3.93421052632	0.0882512019696
9	3.93421052632	0.0949026784097
10	3.93421052632	0.0786812102705
4	4.09210526316	0.072660404937
5	4.09210526316	0.0739738191919
6	4.09210526316	0.0669657380378
7	4.09210526316	0.0559830752351
8	4.09210526316	0.0858010685081
9	4.09210526316	0.0981821952134
10	4.09210526316	0.0782146795034
4	4.25	0.0722566631032
5	4.25	0.0740653346876
6	4.25	0.0648094700572
7	4.25	0.0568018156682
8	4.25	0.0887249410172
9	4.25	0.0965876931045
10	4.25	0.0778098846171
