num_aa	simulated_w	derived_w
4	0.05	0.0420889535794
4	0.1	0.070904083351
4	0.15	0.08736561332
4	0.2	0.0990632996765
4	0.25	0.106115978036
4	0.3	0.110913898125
4	0.35	0.117147746229
4	0.4	0.120900331016
4	0.45	0.120541986174
4	0.5	0.127283584006
4	0.55	0.12457909142
4	0.6	0.127340944299
4	0.65	0.127076256163
4	0.7	0.134024668145
4	0.75	0.137294127502
4	0.8	0.134509572661
4	0.85	0.138821037338
4	0.9	0.136874915112
4	0.95	0.139925590581
4	1.0	0.142331042146
5	0.05	0.040553847228
5	0.1	0.0627899237781
5	0.15	0.0754257608028
5	0.2	0.092038017553
5	0.25	0.100882423257
5	0.3	0.104735855455
5	0.35	0.109663035879
5	0.4	0.115573715091
5	0.45	0.122217253699
5	0.5	0.122112763479
5	0.55	0.127492772642
5	0.6	0.128736648658
5	0.65	0.126882611534
5	0.7	0.131160854887
5	0.75	0.132723784947
5	0.8	0.136634058028
5	0.85	0.134259691879
5	0.9	0.136607359945
5	0.95	0.138348041206
5	1.0	0.137555340929
6	0.05	0.0457774625905
6	0.1	0.0754281145592
6	0.15	0.0858887812282
6	0.2	0.0930474131146
6	0.25	0.101559224542
6	0.3	0.109917158543
6	0.35	0.10779926957
6	0.4	0.117054025087
6	0.45	0.116282671957
6	0.5	0.124861056759
6	0.55	0.118778092946
6	0.6	0.12303757418
6	0.65	0.128324353869
6	0.7	0.121257592632
6	0.75	0.126754391275
6	0.8	0.131072481454
6	0.85	0.128214555347
6	0.9	0.126862693657
6	0.95	0.130507550432
6	1.0	0.131811874672
7	0.05	0.0342235187282
7	0.1	0.0577951649284
7	0.15	0.0726027553953
7	0.2	0.0816475402364
7	0.25	0.0860524099583
7	0.3	0.0937632239357
7	0.35	0.0984210312768
7	0.4	0.0990071841925
7	0.45	0.104858560962
7	0.5	0.10657175309
7	0.55	0.107043091328
7	0.6	0.109549052895
7	0.65	0.113550511954
7	0.7	0.115427414886
7	0.75	0.120003581055
7	0.8	0.117748672008
7	0.85	0.119932126363
7	0.9	0.119263525138
7	0.95	0.121551999855
7	1.0	0.121123276408
8	0.05	0.0734445572647
8	0.1	0.094464257263
8	0.15	0.106567235114
8	0.2	0.114434845186
8	0.25	0.122016839111
8	0.3	0.124478851156
8	0.35	0.125600342336
8	0.4	0.129176383805
8	0.45	0.132539931688
8	0.5	0.128006741307
8	0.55	0.133351656827
8	0.6	0.137002537237
8	0.65	0.137336773224
8	0.7	0.137582212727
8	0.75	0.139896608879
8	0.8	0.141924441411
8	0.85	0.139388010522
8	0.9	0.139790330402
8	0.95	0.138306043176
8	1.0	0.143233399437
9	0.05	0.0419989656647
9	0.1	0.0714002389719
9	0.15	0.0815436760037
9	0.2	0.0922082061599
9	0.25	0.101870089005
9	0.3	0.105944142527
9	0.35	0.116159982168
9	0.4	0.115455580122
9	0.45	0.114308668772
9	0.5	0.122883110328
9	0.55	0.12857984981
9	0.6	0.11833412775
9	0.65	0.127629790513
9	0.7	0.127811613943
9	0.75	0.124230834429
9	0.8	0.127390377258
9	0.85	0.131972510366
9	0.9	0.12987201014
9	0.95	0.136221343737
9	1.0	0.133354816034
10	0.05	0.0483683686632
10	0.1	0.0769480371423
10	0.15	0.0830355188133
10	0.2	0.0921342585977
10	0.25	0.0960620820064
10	0.3	0.107648606921
10	0.35	0.105417096532
10	0.4	0.107984390569
10	0.45	0.109593727919
10	0.5	0.114994814906
10	0.55	0.122461025035
10	0.6	0.118744786589
10	0.65	0.122063202469
10	0.7	0.117912207564
10	0.75	0.122441492526
10	0.8	0.127710532892
10	0.85	0.128589889655
10	0.9	0.124670674743
10	0.95	0.129181477107
10	1.0	0.129583964523
