num_aa	simulated_w	derived_w
4	1.25	0.141425691304
4	1.40789473684	0.147951855053
4	1.56578947368	0.148979455288
4	1.72368421053	0.149578329089
4	1.88157894737	0.149471004584
4	2.03947368421	0.150800719908
4	2.19736842105	0.151561054561
4	2.35526315789	0.148308624197
4	2.51315789474	0.1505294139
4	2.67105263158	0.149209696417
4	2.82894736842	0.14607119144
4	2.98684210526	0.155742611687
4	3.14473684211	0.151596370196
4	3.30263157895	0.150715749158
4	3.46052631579	0.15161210845
4	3.61842105263	0.155249312508
4	3.77631578947	0.154712237368
4	3.93421052632	0.157322815795
4	4.09210526316	0.152890966686
4	4.25	0.155838519956
5	1.25	0.142161757437
5	1.40789473684	0.142877745655
5	1.56578947368	0.139218701947
5	1.72368421053	0.146364157921
5	1.88157894737	0.143750358624
5	2.03947368421	0.14804369122
5	2.19736842105	0.149424108595
5	2.35526315789	0.150643281911
5	2.51315789474	0.149703293542
5	2.67105263158	0.145164808548
5	2.82894736842	0.149106368449
5	2.98684210526	0.151846608432
5	3.14473684211	0.150769859382
5	3.30263157895	0.152098860643
5	3.46052631579	0.153390533393
5	3.61842105263	0.153250709479
5	3.77631578947	0.151102293394
5	3.93421052632	0.153814137364
5	4.09210526316	0.156065292196
5	4.25	0.155884523687
6	1.25	0.131629963373
6	1.40789473684	0.133756416978
6	1.56578947368	0.139434527285
6	1.72368421053	0.138550436911
6	1.88157894737	0.140439523187
6	2.03947368421	0.140026032028
6	2.19736842105	0.140039516986
6	2.35526315789	0.142628951767
6	2.51315789474	0.14131479616
6	2.67105263158	0.141859032672
6	2.82894736842	0.141526299992
6	2.98684210526	0.139558689393
6	3.14473684211	0.147234391018
6	3.30263157895	0.141189422604
6	3.46052631579	0.143573888538
6	3.61842105263	0.148942780652
6	3.77631578947	0.145449882485
6	3.93421052632	0.146065278982
6	4.09210526316	0.145779543616
6	4.25	0.144520890395
7	1.25	0.119837318202
7	1.40789473684	0.130581439208
7	1.56578947368	0.126654702546
7	1.72368421053	0.13636731199
7	1.88157894737	0.125214662592
7	2.03947368421	0.133235534284
7	2.19736842105	0.131820730257
7	2.35526315789	0.13621190222
7	2.51315789474	0.133706617044
7	2.67105263158	0.134841438414
7	2.82894736842	0.134493218177
7	2.98684210526	0.13733598988
7	3.14473684211	0.13415214664
7	3.30263157895	0.136239696266
7	3.46052631579	0.141316053248
7	3.61842105263	0.135060272369
7	3.77631578947	0.134701096992
7	3.93421052632	0.139570079276
7	4.09210526316	0.136699043888
7	4.25	0.133983773936
8	1.25	0.147347621345
8	1.40789473684	0.147156925107
8	1.56578947368	0.149392961818
8	1.72368421053	0.146678037358
8	1.88157894737	0.145419287169
8	2.03947368421	0.144875409977
8	2.19736842105	0.150123763204
8	2.35526315789	0.151121827591
8	2.51315789474	0.151726110725
8	2.67105263158	0.145200099064
8	2.82894736842	0.149161364491
8	2.98684210526	0.147433911409
8	3.14473684211	0.148070290445
8	3.30263157895	0.146587031878
8	3.46052631579	0.150841416637
8	3.61842105263	0.150605138384
8	3.77631578947	0.150814064102
8	3.93421052632	0.153881029165
8	4.09210526316	0.151168576763
8	4.25	0.152191498744
9	1.25	0.135743119602
9	1.40789473684	0.132015046402
9	1.56578947368	0.135836830896
9	1.72368421053	0.134666120011
9	1.88157894737	0.138834877212
9	2.03947368421	0.143068164447
9	2.19736842105	0.137405838565
9	2.35526315789	0.142479134347
9	2.51315789474	0.144511416695
9	2.67105263158	0.14142314967
9	2.82894736842	0.141651109412
9	2.98684210526	0.145498488215
9	3.14473684211	0.138260992881
9	3.30263157895	0.142743314934
9	3.46052631579	0.141509326878
9	3.61842105263	0.144293182275
9	3.77631578947	0.143748456836
9	3.93421052632	0.145476411012
9	4.09210526316	0.144115654188
9	4.25	0.146538558046
10	1.25	0.126073799862
10	1.40789473684	0.13273773241
10	1.56578947368	0.129713360461
10	1.72368421053	0.132072124567
10	1.88157894737	0.134030225195
10	2.03947368421	0.142303349307
10	2.19736842105	0.138245769763
10	2.35526315789	0.142484344656
10	2.51315789474	0.129058152197
10	2.67105263158	0.133685542537
10	2.82894736842	0.140597921709
10	2.98684210526	0.138601011769
10	3.14473684211	0.139113760879
10	3.30263157895	0.134413426495
10	3.46052631579	0.132894911398
10	3.61842105263	0.142047210122
10	3.77631578947	0.135592022496
10	3.93421052632	0.135546154882
10	4.09210526316	0.140699124351
10	4.25	0.136244837796
